key,title,author_name,first_publish_year,page_count
/works/OL19087188W,Worlds Collide,['Chris Colfer'],2017,457.0
/works/OL20060375W,Lucky in love,['Kasie West'],2017,342.0
/works/OL20781727W,Unsouled,['Will Wight'],2017,292.0
/works/OL19351481W,It's Not Like It's a Secret,['Misa Sugiura'],2017,400.0
/works/OL17788138W,The Last Magician,['Lisa Maxwell'],2017,508.0
/works/OL19573556W,Echoes in Death,['Nora Roberts'],2017,464.0
/works/OL19730695W,There's someone inside your house,['Stephanie Perkins'],2017,312.0
/works/OL18149680W,Provenance,['Ann Leckie'],2017,464.0
/works/OL17873562W,Attack of the Jack,['Robert Lawrence Stine'],2017,152.0
/works/OL18020233W,Fifty Fifty,"['James Patterson', 'Candice Fox']",2017,416.0
/works/OL21611454W,His Sweet Revenge,"['Miranda Lee', 'Lucy Monroe', 'Maya Blake', 'Katherine Garbera']",2017,576.0
/works/OL20053644W,The Girl Who Knew Too Much,['Jayne Ann Krentz'],2017,400.0
/works/OL20053653W,The light we lost,['Jill Santopolo'],2017,328.0
/works/OL20056505W,Sad girls,['Lang Leav'],2017,365.0
/works/OL19541804W,The Changeling,['Victor D. LaValle'],2017,440.0
/works/OL20810850W,The innocent's shameful secret,['Sara Craven'],2017,224.0
/works/OL20188485W,What the Hell Did I Just Read,['David Wong'],2017,384.0
/works/OL19741986W,The Silent Companions,['Laura Purcell'],2017,343.0
/works/OL20046506W,Devil in Spring,['Lisa Kleypas'],2017,384.0
/works/OL21603882W,"Class A, The Graphic Novel","['Robert Muchamore', 'David Combet', 'Andrew Donkin', 'Baptiste Payen']",2017,128.0
/works/OL19398420W,The Scandal: Published in the U.S. as Beartown,['Fredrik Backman'],2017,632.0
/works/OL20639297W,The Girl Who Lived,['Christopher Greyson'],2017,295.0
/works/OL19719464W,Anne of Green Gables,['Mariah Marsden'],2017,232.0
/works/OL19720042W,The Tea Dragon Society,"[""Kay O'Neill""]",2017,66.0
/works/OL20163656W,From Hero to Zero,"['James Patterson', 'Christopher Tebbetts']",2017,304.0
/works/OL19717276W,Akata Warrior,"['Nnedi Okorafor', 'Yetide Badaki', 'Carla Bataller Estruch']",2017,464.0
/works/OL19722886W,The Caldera,['John Flanagan'],2017,355.0
/works/OL17846745W,Star Wars - Aftermath Trilogy - Empire's End,['Chuck Wendig'],2017,512.0
/works/OL17854694W,Long Way Down,['Jason Reynolds'],2017,321.0
/works/OL18020138W,Don't Let Go,['Harlan Coben'],2017,384.0
/works/OL24174686W,By Your Side,['Kasie West'],2017,352.0
/works/OL21180664W,Spellslinger,['Sebastien de Castell'],2017,233.0
/works/OL20054922W,Notes of a crocodile,['Miaojin Qiu'],2017,242.0
/works/OL20058277W,Down among the sticks and bones,['Seanan McGuire'],2017,187.0
/works/OL17832506W,Uncommon Type,['Tom Hanks'],2017,416.0
/works/OL19664911W,All's faire in middle school,['Victoria Jamieson'],2017,248.0
/works/OL20154953W,Three Daughters of Eve,['Elif Şafak'],2017,384.0
/works/OL17814937W,Whatever After,['Sarah Mlynowski'],2017,238.0
/works/OL19551815W,Wave Me Goodbye,['Jacqueline Wilson'],2017,464.0
/works/OL20684046W,The Flash,['Barry Lyga'],2017,272.0
/works/OL20060094W,Eliza and her monsters,['Francesca Zappia'],2017,409.0
/works/OL19631260W,Fear Street Novel - Give Me a K-I-L-L,['Robert Lawrence Stine'],2017,288.0
/works/OL20059530W,The idea of you,['Robinne Lee'],2017,372.0
/works/OL19742673W,Arrête avec tes mensonges,"['Philippe Besson', 'Philippe Besson']",2017,160.0
/works/OL19665234W,Miles Morales,['Jason Reynolds'],2017,179.0
/works/OL19731989W,I Am Not Okay With This,"['Charles Forsman', 'Regina López Muñoz']",2017,176.0
/works/OL17851392W,Piecing Me Together,['Renée Watson'],2017,264.0
/works/OL19724838W,Always red,['Isabelle Ronin'],2017,375.0
/works/OL20046537W,Universal harvester,['John Darnielle'],2017,224.0
/works/OL19667956W,The inexplicable logic of my life,['Benjamin Alire Sáenz'],2017,464.0
/works/OL20636722W,Will Save The Galaxy For Food,['Yahtzee Croshaw'],2017,286.0
/works/OL17877980W,Vicious Circle,['C. J. Box'],2017,417.0
/works/OL20048746W,A song for the Thea sisters,['Elisabetta Dami'],2017,54.0
/works/OL19663923W,Geekerella,['Ashley Poston'],2017,348.0
/works/OL20048708W,Goosebumps SlappyWorld - Slappy Birthday to You,"['Robert Lawrence Stine', 'Joe Fria', 'Lucien Dodge', 'Lucien Dodge Joe Fria']",2017,144.0
/works/OL19627215W,Star Wars - Phasma,['Delilah S. Dawson'],2017,400.0
/works/OL19717807W,Starfish,"['Akemi Dawn Bowman', 'Paz Pruneda Gozálvez']",2017,384.0
/works/OL19717941W,Hate to want you,['Alisha Rai'],2017,186.0
/works/OL19728898W,What girls are made of,['Elana K. Arnold'],2017,208.0
/works/OL19650255W,Legends of the Clans,"['Erin Hunter', 'Dave Stevenson', 'Owen Richardson']",2017,336.0
/works/OL19723987W,Snow falling,['Jane Gloriana Villanueva'],2017,238.0
/works/OL19752772W,The Roses of May,['Dot Hutchison'],2017,324.0
/works/OL19324160W,Crazy House,['James Patterson'],2017,368.0
/works/OL20632440W,The librarian of Auschwitz,"['Salva Rubio', 'Antonio Iturbe']",2017,288.0
/works/OL19713943W,Thornhill,['Pam Smy'],2017,544.0
/works/OL19730697W,One dark throne,['Kendare Blake'],2017,166.0
/works/OL19331950W,The Final Day: A John Matherson Novel,['William R. Forstchen'],2017,349.0
/works/OL19154576W,Raven Stratagem (Machineries of Empire),['Yoon Ha Lee'],2017,400.0
/works/OL19541546W,At the Edge of the Universe,['Shaun David Hutchinson'],2017,497.0
/works/OL19762825W,Tales of an 8-Bit Kitten #1,['Cube Kid'],2017,283.0
/works/OL17749903W,Defy the Stars,['Claudia Gray'],2017,503.0
/works/OL20892035W,We Were the Lucky Ones,['Georgia Hunter'],2017,448.0
/works/OL19717351W,Greetings from witness protection!,['Jake Burt'],2017,359.0
/works/OL19657663W,Star Wars - Leia - Princess of Alderaan,"['Claudia Gray', 'Axelle Demoulin', 'Nicolas Ancion']",2017,416.0
/works/OL19718501W,Friend Request,['Laura Marshall'],2017,384.0
/works/OL19720756W,The stars beneath our feet,['David Barclay Moore'],2017,304.0
/works/OL19624518W,Daughter of the Pirate King,['Tricia Levenseller'],2017,320.0
/works/OL19721940W,Paul takes the form of a mortal girl,['Andrea Lawlor'],2017,336.0
/works/OL17772395W,Difficult Women,['Roxane Gay'],2017,272.0
/works/OL20057431W,The Black Witch,['Laurie Forest'],2017,601.0
/works/OL21603784W,Sheikh's Desert Desire,"['Lynn Raye Harris', 'Maisey Yates', 'Tara Pammi']",2017,186.0
/works/OL20755811W,Tesori Perduti,['Elisabetta Dami'],2017,352.0
/works/OL19714316W,The medical examiner,"['James Patterson', 'Maxine Paetro']",2017,125.0
/works/OL17762216W,"Goodbye, Vitamin",['Rachel Khong'],2017,208.0
/works/OL20058525W,Spoonbenders,"['Daryl Gregory', 'Ari Fliakos']",2017,408.0
/works/OL20054168W,"Alex, approximately",['Jenn Bennett'],2017,390.0
/works/OL18092161W,Gwendy's button box,"['Stephen King', 'Richard Chizmar', 'Richard T. Chizmar']",2017,176.0
/works/OL19722894W,Spook's Dark Assassin,['Joseph Delaney'],2017,319.0
/works/OL19712835W,Haunted,"['James Patterson', 'James O Born', 'James O. Born']",2017,368.0
/works/OL19740915W,Illegal,"['Eoin Colfer', 'Andrew Donkin']",2017,122.0
/works/OL21602456W,Brazilian Escape,"['Carol Marinelli', 'Sandra Marton', 'Tara Pammi']",2017,560.0
/works/OL20050432W,Who let the gods out?,['Maz Evans'],2017,368.0
/works/OL20059815W,One for sorrow,['Mary Downing Hahn'],2017,307.0
/works/OL17620025W,Kindred,"['Octavia E. Butler', 'Damian Duffy', 'John Jennings', 'María Barbado Mujica']",2017,240.0
/works/OL19731643W,A quiet kind of thunder,['Sara Barnard'],2017,363.0
/works/OL20656933W,I Am Slappy's Evil Twin,['Robert Lawrence Stine'],2017,129.0
/works/OL20043522W,Broken Glass,['V.C. Andrews'],2017,426.0
/works/OL20670260W,Most of All You,['Mia Sheridan'],2017,336.0
/works/OL19743684W,Love & luck,['Jenna Evans Welch'],2017,303.0
/works/OL19720242W,The Final Spark (Michael Vey #7),['Richard Paul Evans'],2017,338.0
/works/OL19325338W,A Million Junes,['Emily Henry'],2017,398.0
/works/OL19738982W,Good me bad me,['Ali Land'],2017,352.0
/works/OL17814556W,All the Crooked Saints,['Maggie Stiefvater'],2017,320.0
/works/OL19635836W,The Will to Battle,['Ada Palmer'],2017,400.0
/works/OL21603925W,Deal with the Devil,"['Cathy Williams', 'Michelle Conder', 'Jennifer Hayward']",2017,576.0
/works/OL19742698W,L'ordre du jour,['Éric Vuillard'],2017,137.0
/works/OL20048412W,Golden prey,['John Sandford'],2017,400.0
/works/OL19721393W,The Nowhere Girls,"['Amy Lynn Reed', 'Amy Reed']",2017,424.0
/works/OL19727497W,Girls made of snow and glass,['Melissa Bashardoust'],2017,384.0
/works/OL18011025W,In 27 Days,['Alison Gervais'],2017,352.0
/works/OL17888171W,Our Dark Duet,['V.E. Schwab'],2017,510.0
/works/OL27688909W,Three Thousand Stitches,['Sudha Murti'],2017,256.0
/works/OL20187238W,Forget Me Not,['Ellie Terry'],2017,333.0
/works/OL20893839W,You Should Have Left,['Daniel Kehlmann'],2017,128.0
/works/OL19742647W,All These Worlds,['Dennis E. Taylor'],2017,332.0
/works/OL19077560W,Made For Love,['Alissa Nutting'],2017,320.0
/works/OL20054720W,Count all her bones,['April Henry'],2017,227.0
/works/OL17844202W,My Life is a Joke,"['James Patterson', 'Chris Grabenstein']",2017,342.0
/works/OL20333428W,CatStronauts,['Drew Brockington'],2017,188.0
/works/OL19817651W,What It Means When A Man Falls From The Sky: The most acclaimed short story collection of the year,['Lesley Nneka Arimah'],2017,240.0
/works/OL20192760W,Small Great Things,['Jodi Picoult'],2017,625.0
/works/OL17834492W,The Losers Club,['Andrew Clements'],2017,248.0
/works/OL19667629W,"Bluebird, bluebird","['Attica Locke', 'Attica Locke']",2017,320.0
/works/OL19671639W,American Street,['Ibi Aanu Zoboi'],2017,324.0
/works/OL19665633W,White tears,['Hari Kunzru'],2017,288.0
/works/OL19630393W,Paradox Bound: A Novel,['Peter Clines'],2017,384.0
/works/OL20050194W,Spook street,['Mick Herron'],2017,352.0
/works/OL17856761W,Mask of Shadows,['Linsey Miller'],2017,352.0
/works/OL19087190W,Murder Games,"['James Patterson', 'Howard Roughan']",2017,368.0
/works/OL21597996W,From Sydney with Love,"['Kelly Hunter', 'Robyn Grady', 'Lindsay Armstrong']",2017,560.0
/works/OL18185112W,Deep Freeze,['John Sandford'],2017,400.0
/works/OL21606018W,When I Hit You,['Meena Kandasamy'],2017,256.0
/works/OL17640679W,Escape to Australia,"['James Patterson', 'Martin Chatterton']",2017,257.0
/works/OL19353452W,My Absolute Darling: A Novel,['Gabriel Tallent'],2017,432.0
/works/OL18020388W,The Mistress,['Danielle Steel'],2017,323.0
/works/OL19712309W,"Paper Girls, Vol. 3",['Brian K. Vaughan'],2017,128.0
/works/OL19350653W,Where the World Ends,['Geraldine McCaughrean'],2017,336.0
/works/OL19346479W,Shattered Memories,['V. C. Andrews'],2017,432.0
/works/OL20054185W,Honestly Ben,['Bill Konigsberg'],2017,339.0
/works/OL20058489W,The Essex Serpent,['Sarah Perry'],2017,416.0
/works/OL20816319W,Sold for the Greek's heir,['Lynne Graham'],2017,224.0
/works/OL17847681W,Dreamland Burning,['Jennifer Latham'],2017,371.0
/works/OL19724621W,The rules and regulations for mediating myths & magic,['F. T. Lukens'],2017,287.0
/works/OL19714182W,Amina's voice,['Hena Khan'],2017,208.0
/works/OL21608793W,Italian Bachelors : Steamy Seductions,"['Lynne Graham', 'Catherine George', 'Michelle Celmer']",2017,560.0
/works/OL20742691W,Tyll,"['Daniel Kehlmann', 'Ross Benjamin']",2017,352.0
/works/OL20810708W,The caller,['Chris Carter'],2017,470.0
/works/OL19634640W,Star Wars - Rebel Rising,['Beth Revis'],2017,416.0
/works/OL20045190W,City of saints & thieves,['Natalie C. Anderson'],2017,432.0
/works/OL19090262W,Leopard's Blood (Leopard People),['Christine Feehan'],2017,416.0
/works/OL20060097W,How to Make a Wish,['Ashley Herring Blake'],2017,352.0
/works/OL19712828W,Fairytale,['Danielle Steel'],2017,342.0
/works/OL21845553W,Sweet Bean Paste,"['Durian Sukegawa', 'Alison Watts']",2017,224.0
/works/OL19723104W,Star Wars - Canto Bight,"['Saladin Ahmed', 'Seanan McGuire', 'Rae Carson', 'John Jackson Miller', 'Mira Jackson']",2017,400.0
/works/OL19483505W,The Complete Sookie Stackhouse Stories,['Charlaine Harris'],2017,368.0
/works/OL18821102W,Since We Fell,['Dennis Lehane'],2017,432.0
/works/OL20059078W,The lines we cross,['Randa Abdel-Fattah'],2017,400.0
/works/OL20056119W,Once and for all,['Sarah Dessen'],2017,376.0
/works/OL19716622W,Slider,['Pete Hautman'],2017,283.0
/works/OL19090267W,Someone to Wed,['Mary Balogh'],2017,439.0
/works/OL19730220W,How to stop time,['Matt Haig'],2017,336.0
/works/OL19721927W,The indigo girl,['Natasha Boyd'],2017,355.0
/works/OL20221180W,Friday Barnes 6,['R. A. Spratt'],2017,272.0
/works/OL19712692W,Beautiful Tempest,['Johanna Lindsey'],2017,386.0
/works/OL20816086W,The desert king's blackmailed bride,['Lynne Graham'],2017,208.0
/works/OL20051644W,Sad perfect,['Stephanie Elliot'],2017,320.0
/works/OL20822798W,Her Sinful Secret,['Jane Porter'],2017,224.0
/works/OL18818802W,An Heir Made in the Marriage Bed,['Anne Mather'],2017,219.0
/works/OL24343850W,Bare,['Jackie Phamotse'],2017,300.0
/works/OL19330111W,The First Rule of Punk,['Celia C. Pérez'],2017,336.0
/works/OL19755606W,Detective Cross,['James Patterson'],2017,152.0
/works/OL22246565W,Alpha's Prize,"['Renee Rose', 'Lee Savino', 'Annalisa Lovat']",2017,288.0
/works/OL21157272W,Refugees,['Viet Thanh Nguyen'],2017,224.0
/works/OL18020222W,Blood Fury,"['J. R. Ward', 'jr ward']",2017,430.0
/works/OL20216465W,Son of a Trickster,['Eden Robinson'],2017,336.0
/works/OL19741953W,Simply the quest,['Maz Evans'],2017,373.0
/works/OL19714293W,Continental Crimes,['Martin Edwards'],2017,313.0
/works/OL20045948W,Little heaven,['Nick Cutter'],2017,579.0
/works/OL19716596W,The perfect score,['Rob Buyea'],2017,368.0
/works/OL19713472W,Genuine fraud,['E. Lockhart'],2017,288.0
/works/OL19653422W,The Rules of Magic,['Alice Hoffman'],2017,400.0
/works/OL20045215W,The you I've never known,['Ellen Hopkins'],2017,607.0
/works/OL19737769W,Kill Creek,['Scott Thomas'],2017,414.0
/works/OL19631174W,Dark Legacy,['Christine Feehan'],2017,413.0
/works/OL25746093W,Forever Is a Lie,['Novoneel Chakraborty'],2017,288.0
/works/OL19668385W,Ban this book,['Alan Gratz'],2017,256.0
/works/OL19662285W,Past Perfect,['Danielle Steel'],2017,320.0
/works/OL17621462W,Robot Revolution,['James Patterson'],2017,336.0
/works/OL19712100W,How to disappear,['Sharon Huss Roat'],2017,389.0
/works/OL17933293W,Dogs of War,"['Adrian Tchaikovsky', 'Henry-Luc Planchat']",2017,380.0
/works/OL20060104W,The love interest,['Cale Dietrich'],2017,381.0
/works/OL19634995W,An Unkindness of Magicians,['Kat Howard'],2017,384.0
/works/OL21357603W,His Merciless Marriage Bargain,['Jane Porter'],2017,192.0
/works/OL20055662W,Never let you go,['Chevy Stevens'],2017,416.0
/works/OL19670135W,Anything is possible,"['Elizabeth Strout', 'Esther Tallada Seco']",2017,280.0
/works/OL19342757W,Red Moon Rising,['Erin Hunter'],2017,300.0
/works/OL19717894W,Eugenia Lincoln and the unexpected package,['Kate DiCamillo'],2017,100.0
/works/OL24145323W,Viaggio in Messico,['Elisabetta Dami'],2017,224.0
/works/OL21154153W,Charlotte Says,['Alex Bell'],2017,352.0
/works/OL18821083W,Strange Weather: Four Short Novels,['Joe Hill'],2017,448.0
/works/OL19359551W,The Chosen,['J. R. Ward'],2017,569.0
/works/OL20884478W,Welcome to Nowhere,['Elizabeth Laird'],2017,352.0
/works/OL21610794W,Tycoon's Outrageous Proposal,"['Miranda Lee', 'Carole Mortimer']",2017,320.0
/works/OL20168590W,Posted,['John David Anderson'],2017,384.0
/works/OL19335582W,River of Teeth,['Sarah Gailey'],2017,176.0
/works/OL19711755W,Reincarnation blues,['Michael Poore'],2017,384.0
/works/OL20055106W,City of miracles,['Robert Jackson Bennett'],2017,451.0
/works/OL20168420W,Her Every Fear,['Peter Swanson'],2017,384.0
/works/OL19654066W,Typhoon fury,"['Clive Cussler', 'Boyd Morrison', 'Boyd Morrison']",2017,463.0
/works/OL20165925W,The Silent Wife,['Kerry Fisher'],2017,360.0
/works/OL19342747W,Wayfarer,['Alexandra Bracken'],2017,544.0
/works/OL19724205W,Infinite Stars,"['Bryan Thomas Schmidt', 'Robert Silverberg', 'Orson Scott Card', 'Brian Herbert', 'Kevin J. Anderson', 'William C. Dietz', 'Cordwainer Smith', 'Lois McMaster Bujold', 'Elizabeth Moon', 'Dave Bara', 'Catherine Asaro', 'Nnedi Okorafor', 'Larry Niven', 'Jerry Pournelle', 'Jean Johnson', 'Leigh Brackett', 'Edmond Hamilton', 'Jody Lynn Nye', 'Linda Nagata', 'Alastair Reynolds', 'Poul Anderson', 'A. C. Crispin', 'Bennett R. Coles', 'Anne McCaffrey', 'Charles E. Gannon', 'David Drake', 'Jack Campbell', 'David Weber']",2017,537.0
/works/OL17633577W,Dangerous Games,['Danielle Steel'],2017,354.0
/works/OL19710839W,What we lose,['Zinzi Clemmons'],2017,219.0
/works/OL21602454W,Here Comes the Groom - Wedding Party Collection,"['Rebecca Winters', 'Emma Darcy', 'Sophie Pembroke']",2017,560.0
/works/OL17848211W,Monster,['Michael Grant'],2017,420.0
/works/OL19650161W,The Devil's Bible: A Novel (The Bohemian Trilogy),['Dana Chamblee Carpenter'],2017,400.0
/works/OL18020227W,Death's Mistress,['Terry Goodkind'],2017,512.0
/works/OL20055880W,The Dragon with a Chocolate Heart,['Stephanie Burgis'],2017,261.0
/works/OL20211569W,Penance,['Kanae Minato'],2017,240.0
/works/OL19720189W,Every breath you take,"['Mary Higgins Clark', 'Alafair Burke']",2017,400.0
/works/OL20054306W,"April Fools', Mr. Todd!",['Megan McDonald'],2017,62.0
/works/OL19724208W,The kites,['Romain Gary'],2017,320.0
/works/OL20084244W,Zach King,['Zach King'],2017,208.0
/works/OL19717763W,I am Alfonso Jones,['Tony Medina'],2017,176.0
/works/OL19090917W,Wyoming Winter: An Anthology (Wyoming Men),['Diana Palmer'],2017,384.0
/works/OL21932197W,O Russet Witch! Illustrated,['F. Scott Fitzgerald'],2017,52.0
/works/OL19742677W,La tresse,['Laetitia Colombani'],2017,221.0
/works/OL17868361W,Gravel Heart,['Abdulrazak Gurnah'],2017,272.0
/works/OL21152197W,Pearl Sister,['Lucinda Riley'],2017,528.0
/works/OL19716705W,The stolen marriage,['Diane Chamberlain'],2017,416.0
/works/OL20693174W,The 78-Storey Treehouse,"['Andy Griffiths', 'Terry Denton']",2017,386.0
/works/OL21609282W,One Night : Red-Hot Secrets,"['Penny Jordan', 'Chantelle Shaw', 'Anne Marsh']",2017,184.0
/works/OL19716691W,The last Mrs. Parrish,['Liv Constantine'],2017,400.0
/works/OL20046502W,The Cutthroat,"['Clive Cussler', 'Justin Scott']",2017,448.0
/works/OL17860070W,Molly's Story,['W. Bruce Cameron'],2017,208.0
/works/OL19626968W,A Torch Against the Night (An Ember in the Ashes),['Sabaa Tahir'],2017,480.0
/works/OL21611821W,Baby Bombshell,"['Rebecca Winters', 'Marie Ferrarella', 'Caroline Anderson']",2017,185.0
/works/OL22677949W,Tamas,['Bhishm Sahni'],2017,310.0
/works/OL20054932W,Salt houses,['Hala Alyan'],2017,312.0
/works/OL22537267W,Ghachar Ghochar,['Vivek Shanbhag'],2017,131.0
/works/OL19551559W,The Girl Who Takes an Eye for an Eye,['David Lagercrantz'],2017,448.0
/works/OL19519421W,Binti: Home,['Nnedi Okorafor'],2017,185.0
/works/OL20052702W,The tea girl of Hummingbird Lane,['Lisa See'],2017,400.0
/works/OL19353457W,The Golden House,['Salman Rushdie'],2017,382.0
/works/OL20044718W,The warden's daughter,['Jerry Spinelli'],2017,352.0
/works/OL19726988W,The Girlfriend,['Michelle Frances'],2017,455.0
/works/OL19712714W,Seeing Red,['Sandra Brown'],2017,432.0
/works/OL21342514W,Il segreto della Foresta Nera,['Elisabetta Dami'],2017,176.0
/works/OL20045202W,Life in a fishbowl,['Len Vlahos'],2017,332.0
/works/OL19667396W,Mr. Lemoncello's great library race,['Chris Grabenstein'],2017,288.0
/works/OL19360404W,Empire Games,['Charles Stross'],2017,336.0
/works/OL19717348W,The explorer,['Katherine Rundell'],2017,336.0
/works/OL21607109W,Passionate Pregnancies,['Maya Banks'],2017,576.0
/works/OL20829124W,Clover Moon,['Jacqueline Wilson'],2017,385.0
/works/OL20386256W,The Bone Witch,['Rin Chupeco'],2017,225.0
/works/OL19753057W,Every last lie,['Mary Kubica'],2017,384.0
/works/OL19720526W,Burn for you,['J. T. Geissinger'],2017,335.0
/works/OL21614721W,Sweetpea,['C. J. Skuse'],2017,400.0
/works/OL21147325W,Bodyguard,['Chris Bradford'],2017,336.0
/works/OL21301901W,Tell Me What You Want,"['Megan Maxwell', 'Achy Obejas']",2017,412.0
/works/OL19096402W,The Silent Patient,['Alex Michaelides'],2018,352.0
/works/OL17850410W,The Cruel Prince,['Holly Black'],2018,370.0
/works/OL20068530W,Verity,['Colleen Hoover'],2018,343.0
/works/OL18766691W,Where the Crawdads Sing,['Delia Owens'],2018,416.0
/works/OL19747970W,All your perfects,['Colleen Hoover'],2018,320.0
/works/OL19737574W,Restore me,['Tahereh Mafi'],2018,442.0
/works/OL18012166W,Circe,['Madeline Miller'],2018,404.0
/works/OL20150260W,Normal People,['Sally Rooney'],2018,304.0
/works/OL17889978W,My Year of Rest and Relaxation,['Ottessa Moshfegh'],2018,289.0
/works/OL19351054W,The Poppy War,['R. F. Kuang'],2018,522.0
/works/OL19655889W,A Court of Frost and Starlight,['Sarah J. Maas'],2018,259.0
/works/OL17868260W,The Burning Maze,['Rick Riordan'],2018,448.0
/works/OL17929039W,The Seven Deaths of Evelyn Hardcastle,['Stuart Turton'],2018,480.0
/works/OL18199566W,Five Feet Apart,['Rachael Lippincott'],2018,288.0
/works/OL18191919W,Skyward,['Brandon Sanderson'],2018,528.0
/works/OL19661009W,The Tattooist of Auschwitz: the heart-breaking and unforgettable international bestseller,"['Heather Morris', 'Heather Morris', 'Morris, Heather teacher.', 'Morris Heather', 'Sarah Fields']",2018,304.0
/works/OL19761909W,"My sister, the serial killer",['Oyinkan Braithwaite'],2018,238.0
/works/OL19800273W,Tiamat's Wrath,['James S. A. Corey'],2018,539.0
/works/OL19074847W,The Overstory,"['Richard Powers', 'Richard Powers']",2018,531.0
/works/OL19748577W,Legendary,['Stephanie Garber'],2018,451.0
/works/OL17852712W,Thunderhead,['Neal Shusterman'],2018,560.0
/works/OL20764592W,The Girl in Room 105,['Chetan Bhagat'],2018,336.0
/works/OL20354498W,"Heartstopper, Volume 1",['Alice Oseman'],2018,288.0
/works/OL19743864W,Front Desk,['Kelly Yang'],2018,352.0
/works/OL25197303W,Love and Other Words,['Christina Lauren'],2018,304.0
/works/OL17933495W,Record of a Spaceborn Few,['Becky Chambers'],2018,359.0
/works/OL21362955W,Lost Continent,['Tui T. Sutherland'],2018,336.0
/works/OL19753589W,Rogue Protocol,['Martha Wells'],2018,158.0
/works/OL19345264W,Head On,['John Scalzi'],2018,336.0
/works/OL20157203W,Finale,['Stephanie Garber'],2018,480.0
/works/OL19744024W,Convenience store woman,"['村田沙耶香', 'Nancy Wu', 'Mathilde Tamae-Bouhon', 'Albert Nolla Cabellos', 'Marina Bornas Montaña']",2018,163.0
/works/OL18021898W,Elevation,['Stephen King'],2018,160.0
/works/OL19742314W,Monday's Not Coming,['Tiffany D. Jackson'],2018,435.0
/works/OL19748973W,Severance,['Ling Ma'],2018,304.0
/works/OL18130476W,Tales from a Not-So-Happy Birthday,['Rachel Renée Russell'],2018,300.0
/works/OL19744698W,The Kiss Quotient,['Helen Hoang'],2018,336.0
/works/OL19761911W,Nine perfect strangers,['Liane Moriarty'],2018,480.0
/works/OL19747311W,Artificial Condition,['Martha Wells'],2018,163.0
/works/OL18143930W,There There,"['Tommy Orange', 'Julia Osuna Aguilar']",2018,304.0
/works/OL19755592W,What If It's Us,"['Becky Albertalli', 'Adam Silvera']",2018,443.0
/works/OL19758278W,To Kill a Kingdom,['Alexandra Christo'],2018,336.0
/works/OL20152797W,The Hunting Party,['Lucy Foley'],2018,352.0
/works/OL19657298W,Star Wars - Thrawn - Alliances,['Timothy Zahn'],2018,416.0
/works/OL20641929W,The Hive Queen,['Tui T. Sutherland'],2018,286.0
/works/OL19754749W,Past tense,['Lee Child'],2018,410.0
/works/OL19737592W,Daughter of the Siren Queen,['Tricia Levenseller'],2018,364.0
/works/OL20157354W,The Priory of the Orange Tree,['Samantha Shannon'],2018,848.0
/works/OL19649395W,An Absolutely Remarkable Thing,['Hank Green'],2018,352.0
/works/OL18197199W,Dry,"['Neal Shusterman', 'Jarrod Shusterman']",2018,417.0
/works/OL19749581W,Not Even Bones,['Rebecca Schaeffer'],2018,384.0
/works/OL17937105W,The Outsider,['Stephen King'],2018,582.0
/works/OL18013978W,Truly Devious,['Maureen Johnson'],2018,432.0
/works/OL17932982W,9 From the Nine Worlds,['Rick Riordan'],2018,176.0
/works/OL19680664W,"The Fork, the Witch, and the Worm","['Christopher Paolini', 'Angela Paolini']",2018,288.0
/works/OL19751475W,Dance of thieves,"['Mary Pearson', 'Mary E. Pearson']",2018,518.0
/works/OL17875641W,Aru Shah And The End Of Time,['Roshani Chokshi'],2018,368.0
/works/OL19734273W,The Poet X,['Elizabeth Acevedo'],2018,361.0
/works/OL18020218W,An American Marriage,"['Tayari Jones', 'Sean Crisden', 'Eisa Davis', 'Karine Lalechère']",2018,320.0
/works/OL20596481W,Tom Gates,['Liz Pichon'],2018,256.0
/works/OL19765160W,Dear Evan Hansen,['Val Emmich'],2018,368.0
/works/OL17838448W,Still Me,['Jojo Moyes'],2018,483.0
/works/OL24350404W,地球星人,"['村田沙耶香', 'Mathilde Tamae-Bouhon', 'Ginny Tapley Takemori']",2018,256.0
/works/OL20822606W,Watching you,['Lisa Jewell'],2018,352.0
/works/OL21154491W,I Was Born for This,['Alice Oseman'],2018,400.0
/works/OL19742707W,The cabin at the end of the world,['Paul Tremblay'],2018,137.0
/works/OL19913987W,Ash Princess,['Laura Sebastian'],2018,448.0
/works/OL19763338W,Exit Strategy,['Martha Wells'],2018,182.0
/works/OL19754736W,騎士団長殺し,['村上春樹'],2018,704.0
/works/OL19634667W,Binti: The Night Masquerade,"['Nnedi Okorafor', 'Bel Olid']",2018,208.0
/works/OL20749104W,The City in the Middle of the Night,['Charlie Jane Anders'],2018,368.0
/works/OL18147688W,The Great Alone,['Kristin Hannah'],2018,537.0
/works/OL19738192W,Love and other words,['Christina Lauren'],2018,426.0
/works/OL19741544W,Space Opera,['Catherynne M. Valente'],2018,299.0
/works/OL17930238W,The Reckoning,['John Grisham'],2018,520.0
/works/OL18020313W,The Immortalists,['Chloe Benjamin'],2018,416.0
/works/OL20168471W,The Other Miss Bridgerton,['Julia Quinn'],2018,400.0
/works/OL19760806W,Small spaces,['Katherine Arden'],2018,224.0
/works/OL19726995W,Iron Gold,['Pierce Brown'],2018,672.0
/works/OL19753582W,The Fated Sky,['Mary Robinette Kowal'],2018,460.0
